181, 24131
182, 13402
183, 2673
184, 24712
185, 13983
186, 3254
187, 25293
188, 14564
189, 3835
190, 25874
191, 15145
192, 4416
193, 26455
194, 15726
195, 4997
196, 27036
197, 16307
198, 5578
199, 27617
200, 16888
201, 6159
202, 28198
203, 17469
204, 6740
205, 28779
206, 18050
207, 7321
208, 29360
209, 18631
210, 7902
211, 29941
212, 19212
213, 8483
214, 30522
215, 19793
216, 9064
217, 31103
218, 20374
219, 9645
220, 31684
221, 20955
222, 10226
223, 32265
224, 21536
225, 10807
226, 78
227, 22117
228, 11388
229, 659
230, 22698
231, 11969
232, 1240
233, 23279
234, 12550
235, 1821
236, 23860
237, 13131
238, 2402
239, 24441
240, 13712
241, 2983
242, 25022
243, 14293
244, 3564
245, 25603
246, 14874
247, 4145
248, 26184
249, 15455
250, 4726
251, 26765
252, 16036
253, 5307
254, 27346
255, 16617
256, 5888
257, 27927
258, 17198
259, 6469
260, 28508
261, 17779
262, 7050
263, 29089
264, 18360
265, 7631
266, 29670
267, 18941
268, 8212
269, 30251
270, 19522
271, 8793
272, 30832
273, 20103
274, 9374
275, 31413
276, 20684
277, 9955
278, 31994
279, 21265
280, 10536
281, 32575
282, 21846
283, 11117
284, 388
285, 22427
286, 11698
287, 969
288, 23008
289, 12279
290, 1550
291, 23589
292, 12860
293, 2131
294, 24170
295, 13441
296, 2712
297, 24751
298, 14022
299, 3293
300, 25332
301, 14603
302, 3874
303, 25913
304, 15184
305, 4455
306, 26494
307, 15765
308, 5036
309, 27075
310, 16346
311, 5617
312, 27656
313, 16927
314, 6198
315, 28237
316, 17508
317, 6779
318, 28818
319, 18089
320, 7360
321, 29399
322, 18670
323, 7941
324, 29980
325, 19251
326, 8522
327, 30561
328, 19832
329, 9103
330, 31142
331, 20413
332, 9684
333, 31723
334, 20994
335, 10265
336, 32304
337, 21575
338, 10846
339, 117
340, 22156
341, 11427
342, 698
343, 22737
344, 12008
345, 1279
346, 23318
347, 12589
348, 1860
349, 23899
350, 13170
351, 2441
352, 24480
353, 13751
354, 3022
355, 25061
356, 14332
357, 3603
358, 25642
359, 14913
360, 4184
361, 26223
362, 15494
363, 4765
364, 26804
365, 16075
366, 5346
367, 27385
368, 16656
369, 5927
370, 27966
371, 17237
372, 6508
373, 28547
374, 17818
375, 7089
376, 29128
377, 18399
378, 7670
379, 29709
380, 18980
381, 8251
382, 30290
383, 19561
384, 8832
385, 30871
386, 20142
387, 9413
388, 31452
389, 20723
390, 9994
391, 32033
392, 21304
393, 10575
394, 32614
395, 21885
396, 11156
397, 427
398, 22466
399, 11737
400, 1008
401, 23047
402, 12318
403, 1589
404, 23628
405, 12899
406, 2170
407, 24209
408, 13480
409, 2751
410, 24790
411, 14061
412, 3332
413, 25371
414, 14642
415, 3913
416, 25952
417, 15223
418, 4494
419, 26533
420, 15804
421, 5075
422, 27114
423, 16385
424, 5656
425, 27695
426, 16966
427, 6237
428, 28276
429, 17547
430, 6818
431, 28857
432, 18128
433, 7399
434, 29438
435, 18709
436, 7980
437, 30019
438, 19290
439, 8561
440, 30600
441, 19871
442, 9142
443, 31181
444, 20452
445, 9723
446, 31762
447, 21033
448, 10304
449, 32343
450, 21614
451, 10885
452, 156
453, 22195
454, 11466
455, 737
456, 22776
457, 12047
458, 1318
459, 23357
460, 12628
461, 1899
462, 23938
463, 13209
464, 2480
465, 24519
466, 13790
467, 3061
468, 25100
469, 14371
470, 3642
471, 25681
472, 14952
473, 4223
474, 26262
475, 15533
476, 4804
477, 26843
478, 16114
479, 5385
480, 27424
481, 16695
482, 5966
483, 28005
484, 17276
485, 6547
486, 28586
487, 17857
488, 7128
489, 29167
490, 18438
491, 7709
492, 29748
493, 19019
494, 8290
495, 30329
496, 19600
497, 8871
498, 30910
499, 20181
500, 9452
501, 31491
502, 20762
503, 10033
504, 32072
505, 21343
506, 10614
507, 32653
508, 21924
509, 11195
510, 466
511, 22505
512, 11776
513, 1047
514, 23086
515, 12357
516, 1628
517, 23667
518, 12938
519, 2209
520, 24248
521, 13519
522, 2790
523, 24829
524, 14100
525, 3371
526, 25410
527, 14681
528, 3952
529, 25991
530, 15262
531, 4533
532, 26572
533, 15843
534, 5114
535, 27153
536, 16424
537, 5695
538, 27734
539, 17005
540, 6276
541, 28315
542, 17586
543, 6857
544, 28896
545, 18167
546, 7438
547, 29477
548, 18748
549, 8019
550, 30058
551, 19329
552, 8600
553, 30639
554, 19910
555, 9181
556, 31220
557, 20491
558, 9762
559, 31801
560, 21072
561, 10343
562, 32382
563, 21653
564, 10924
565, 195
566, 22234
567, 11505
568, 776
569, 22815
570, 12086
571, 1357
572, 23396
573, 12667
574, 1938
575, 23977
576, 13248
577, 2519
578, 24558
579, 13829
580, 3100
581, 25139
582, 14410
583, 3681
584, 25720
585, 14991
586, 4262
587, 26301
588, 15572
589, 4843
590, 26882
591, 16153
592, 5424
593, 27463
594, 16734
595, 6005
596, 28044
597, 17315
598, 6586
599, 28625
600, 17896
601, 7167
602, 29206
603, 18477
604, 7748
605, 29787
606, 19058
607, 8329
608, 30368
609, 19639
610, 8910
611, 30949
612, 20220
613, 9491
614, 31530
615, 20801
616, 10072
617, 32111
618, 21382
619, 10653
620, 32692
621, 21963
622, 11234
623, 505
624, 22544
625, 11815
626, 1086
627, 23125
628, 12396
629, 1667
630, 23706
631, 12977
632, 2248
633, 24287
634, 13558
635, 2829
636, 24868
637, 14139
638, 3410
639, 25449
640, 14720
641, 3991
642, 26030
643, 15301
644, 4572
645, 26611
646, 15882
647, 5153
648, 27192
649, 16463
650, 5734
651, 27773
652, 17044
653, 6315
654, 28354
655, 17625
656, 6896
657, 28935
658, 18206
659, 7477
660, 29516
661, 18787
662, 8058
663, 30097
664, 19368
665, 8639
666, 30678
667, 19949
668, 9220
669, 31259
670, 20530
671, 9801
672, 31840
673, 21111
674, 10382
675, 32421
676, 21692
677, 10963
678, 234
679, 22273
680, 11544
681, 815
682, 22854
683, 12125
684, 1396
685, 23435
686, 12706
687, 1977
688, 24016
689, 13287
690, 2558
691, 24597
692, 13868
693, 3139
694, 25178
695, 14449
696, 3720
697, 25759
698, 15030
699, 4301
700, 26340
701, 15611
702, 4882
703, 26921
704, 16192
705, 5463
706, 27502
707, 16773
708, 6044
709, 28083
710, 17354
711, 6625
712, 28664
713, 17935
714, 7206
715, 29245
716, 18516
717, 7787
718, 29826
719, 19097
720, 8368
721, 30407
722, 19678
723, 8949
724, 30988
725, 20259
726, 9530
727, 31569
728, 20840
729, 10111
730, 32150
731, 21421
732, 10692
733, 32731
734, 22002
735, 11273
736, 544
737, 22583
738, 11854
739, 1125
740, 23164
741, 12435
742, 1706
743, 23745
744, 13016
745, 2287
746, 24326
747, 13597
748, 2868
749, 24907
750, 14178
751, 3449
752, 25488
753, 14759
754, 4030
755, 26069
756, 15340
757, 4611
758, 26650
759, 15921
760, 5192
761, 27231
762, 16502
763, 5773
764, 27812
765, 17083
766, 6354
767, 28393
768, 17664
769, 6935
770, 28974
771, 18245
772, 7516
773, 29555
774, 18826
775, 8097
776, 30136
777, 19407
778, 8678
779, 30717
780, 19988
781, 9259
782, 31298
783, 20569
784, 9840
785, 31879
786, 21150
787, 10421
788, 32460
789, 21731
790, 11002
791, 273
792, 22312
793, 11583
794, 854
795, 22893
796, 12164
797, 1435
798, 23474
799, 12745
800, 2016
801, 24055
802, 13326
803, 2597
804, 24636
805, 13907
806, 3178
807, 25217
808, 14488
809, 3759
810, 25798
811, 15069
812, 4340
813, 26379
814, 15650
815, 4921
816, 26960
817, 16231
818, 5502
819, 27541
820, 16812
821, 6083
822, 28122
823, 17393
824, 6664
825, 28703
826, 17974
827, 7245
828, 29284
829, 18555
830, 7826
831, 29865
832, 19136
833, 8407
834, 30446
835, 19717
836, 8988
837, 31027
838, 20298
839, 9569
840, 31608
841, 20879
842, 10150
843, 32189
844, 21460
845, 10731
846, 2
847, 22041
848, 11312
849, 583
850, 22622
851, 11893
852, 1164
853, 23203
854, 12474
855, 1745
856, 23784
857, 13055
858, 2326
859, 24365
860, 13636
861, 2907
862, 24946
863, 14217
864, 3488
865, 25527
866, 14798
867, 4069
868, 26108
869, 15379
870, 4650
871, 26689
872, 15960
873, 5231
874, 27270
875, 16541
876, 5812
877, 27851
878, 17122
879, 6393
880, 28432
881, 17703
882, 6974
883, 29013
884, 18284
885, 7555
886, 29594
887, 18865
888, 8136
889, 30175
890, 19446
891, 8717
892, 30756
893, 20027
894, 9298
895, 31337
896, 20608
897, 9879
898, 31918
899, 21189
900, 10460
901, 32499
902, 21770
903, 11041
904, 312
905, 22351
906, 11622
907, 893
908, 22932
909, 12203
910, 1474
911, 23513
912, 12784
913, 2055
914, 24094
915, 13365
916, 2636
917, 24675
918, 13946
919, 3217
920, 25256
921, 14527
922, 3798
923, 25837
924, 15108
925, 4379
926, 26418
927, 15689
928, 4960
929, 26999
930, 16270
931, 5541
932, 27580
933, 16851
934, 6122
935, 28161
936, 17432
937, 6703
938, 28742
939, 18013
940, 7284
941, 29323
942, 18594
943, 7865
944, 29904
945, 19175
946, 8446
947, 30485
948, 19756
949, 9027
950, 31066
951, 20337
952, 9608
953, 31647
954, 20918
955, 10189
956, 32228
957, 21499
958, 10770
959, 41
960, 22080
961, 11351
962, 622
963, 22661
964, 11932
965, 1203
966, 23242
967, 12513
968, 1784
969, 23823
970, 13094
971, 2365
972, 24404
973, 13675
974, 2946
975, 24985
976, 14256
977, 3527
978, 25566
979, 14837
980, 4108
981, 26147
982, 15418
983, 4689
984, 26728
985, 15999
986, 5270
987, 27309
988, 16580
989, 5851
990, 27890
991, 17161
992, 6432
993, 28471
994, 17742
995, 7013
996, 29052
997, 18323
998, 7594
999, 29633
1000, 18904
1001, 8175
1002, 30214
1003, 19485
1004, 8756
1005, 30795
1006, 20066
1007, 9337
1008, 31376
1009, 20647
1010, 9918
1011, 31957
1012, 21228
1013, 10499
1014, 32538
1015, 21809
1016, 11080
1017, 351
1018, 22390
1019, 11661
1020, 932
1021, 22971
1022, 12242
1023, 1513
1024, 23552
1025, 12823
1026, 2094
1027, 24133
1028, 13404
1029, 2675
1030, 24714
1031, 13985
1032, 3256
1033, 25295
1034, 14566
1035, 3837
1036, 25876
1037, 15147
1038, 4418
1039, 26457
1040, 15728
1041, 4999
1042, 27038
1043, 16309
1044, 5580
1045, 27619
1046, 16890
1047, 6161
1048, 28200
1049, 17471
1050, 6742
1051, 28781
1052, 18052
1053, 7323
1054, 29362
1055, 18633
1056, 7904
1057, 29943
1058, 19214
1059, 8485
1060, 30524
1061, 19795
1062, 9066
1063, 31105
1064, 20376
1065, 9647
1066, 31686
1067, 20957
1068, 10228
1069, 32267
1070, 21538
1071, 10809
1072, 80
1073, 22119
1074, 11390
1075, 661
1076, 22700
1077, 11971
1078, 1242
1079, 23281
1080, 12552
1081, 1823
1082, 23862
1083, 13133
1084, 2404
1085, 24443
1086, 13714
1087, 2985
1088, 25024
1089, 14295
1090, 3566
1091, 25605
1092, 14876
1093, 4147
1094, 26186
1095, 15457
1096, 4728
1097, 26767
1098, 16038
1099, 5309
1100, 27348
1101, 16619
1102, 5890
1103, 27929
1104, 17200
1105, 6471
1106, 28510
1107, 17781
1108, 7052
1109, 29091
1110, 18362
1111, 7633
1112, 29672
1113, 18943
1114, 8214
1115, 30253
1116, 19524
1117, 8795
1118, 30834
1119, 20105
1120, 9376
1121, 31415
1122, 20686
1123, 9957
1124, 31996
1125, 21267
1126, 10538
1127, 32577
1128, 21848
1129, 11119
1130, 390
1131, 22429
1132, 11700
1133, 971
1134, 23010
1135, 12281
1136, 1552
1137, 23591
1138, 12862
1139, 2133
1140, 24172
1141, 13443
1142, 2714
1143, 24753
1144, 14024
1145, 3295
1146, 25334
1147, 14605
1148, 3876
1149, 25915
1150, 15186
1151, 4457
1152, 26496
1153, 15767
1154, 5038
1155, 27077
1156, 16348
1157, 5619
1158, 27658
1159, 16929
1160, 6200
1161, 28239
1162, 17510
1163, 6781
1164, 28820
1165, 18091
1166, 7362
1167, 29401
1168, 18672
1169, 7943
1170, 29982
1171, 19253
1172, 8524
1173, 30563
1174, 19834
1175, 9105
1176, 31144
1177, 20415
1178, 9686
1179, 31725
1180, 20996
1181, 10267
1182, 32306
1183, 21577
1184, 10848
1185, 119
1186, 22158
1187, 11429
1188, 700
1189, 22739
1190, 12010
1191, 1281
1192, 23320
1193, 12591
1194, 1862
1195, 23901
1196, 13172
1197, 2443
1198, 24482
1199, 13753
1200, 3024
1201, 25063
1202, 14334
1203, 3605
1204, 25644
1205, 14915
1206, 4186
1207, 26225
1208, 15496
1209, 4767
1210, 26806
1211, 16077
1212, 5348
1213, 27387
1214, 16658
1215, 5929
1216, 27968
1217, 17239
1218, 6510
1219, 28549
1220, 17820
1221, 7091
1222, 29130
1223, 18401
1224, 7672
1225, 29711
1226, 18982
1227, 8253
1228, 30292
1229, 19563
1230, 8834
1231, 30873
1232, 20144
1233, 9415
1234, 31454
1235, 20725
1236, 9996
1237, 32035
1238, 21306
1239, 10577
1240, 32616
1241, 21887
1242, 11158
1243, 429
1244, 22468
1245, 11739
1246, 1010
1247, 23049
1248, 12320
1249, 1591
1250, 23630
1251, 12901
1252, 2172
1253, 24211
1254, 13482
1255, 2753
1256, 24792
1257, 14063
1258, 3334
1259, 25373
1260, 14644
1261, 3915
1262, 25954
1263, 15225
1264, 4496
1265, 26535
1266, 15806
1267, 5077
1268, 27116
1269, 16387
1270, 5658
1271, 27697
1272, 16968
1273, 6239
1274, 28278
1275, 17549
1276, 6820
1277, 28859
1278, 18130
1279, 7401
1280, 29440
1281, 18711
1282, 7982
1283, 30021
1284, 19292
1285, 8563
1286, 30602
1287, 19873
1288, 9144
1289, 31183
1290, 20454
1291, 9725
1292, 31764
1293, 21035
1294, 10306
1295, 32345
1296, 21616
1297, 10887
1298, 158
1299, 22197
1300, 11468
1301, 739
1302, 22778
1303, 12049
1304, 1320
1305, 23359
1306, 12630
1307, 1901
1308, 23940
1309, 13211
1310, 2482
1311, 24521
1312, 13792
1313, 3063
1314, 25102
1315, 14373
1316, 3644
1317, 25683
1318, 14954
1319, 4225
1320, 26264
1321, 15535
1322, 4806
1323, 26845
1324, 16116
1325, 5387
1326, 27426
1327, 16697
1328, 5968
1329, 28007
1330, 17278
1331, 6549
1332, 28588
1333, 17859
1334, 7130
1335, 29169
1336, 18440
1337, 7711
1338, 29750
1339, 19021
1340, 8292
1341, 30331
1342, 19602
1343, 8873
1344, 30912
1345, 20183
1346, 9454
1347, 31493
1348, 20764
1349, 10035
1350, 32074
1351, 21345
1352, 10616
1353, 32655
1354, 21926
1355, 11197
1356, 468
1357, 22507
1358, 11778
1359, 1049
1360, 23088
1361, 12359
1362, 1630
1363, 23669
1364, 12940
1365, 2211
1366, 24250
1367, 13521
1368, 2792
1369, 24831
1370, 14102
1371, 3373
1372, 25412
1373, 14683
1374, 3954
1375, 25993
1376, 15264
1377, 4535
1378, 26574
1379, 15845
1380, 5116
1381, 27155
1382, 16426
1383, 5697
1384, 27736
1385, 17007
1386, 6278
1387, 28317
1388, 17588
1389, 6859
1390, 28898
1391, 18169
1392, 7440
1393, 29479
1394, 18750
1395, 8021
1396, 30060
1397, 19331
1398, 8602
1399, 30641
1400, 19912
1401, 9183
1402, 31222
1403, 20493
1404, 9764
1405, 31803
1406, 21074
1407, 10345
1408, 32384
1409, 21655
1410, 10926
1411, 197
1412, 22236
1413, 11507
1414, 778
1415, 22817
1416, 12088
1417, 1359
1418, 23398
1419, 12669
1420, 1940
1421, 23979
1422, 13250
1423, 2521
1424, 24560
1425, 13831
1426, 3102
1427, 25141
1428, 14412
1429, 3683
1430, 25722
1431, 14993
1432, 4264
1433, 26303
1434, 15574
1435, 4845
1436, 26884
1437, 16155
1438, 5426
1439, 27465
1440, 16736
1441, 6007
1442, 28046
1443, 17317
1444, 6588
1445, 28627
1446, 17898
1447, 7169
1448, 29208
1449, 18479
1450, 7750
1451, 29789
1452, 19060
1453, 8331
1454, 30370
1455, 19641
1456, 8912
1457, 30951
1458, 20222
1459, 9493
1460, 31532
1461, 20803
1462, 10074
1463, 32113
1464, 21384
1465, 10655
1466, 32694
1467, 21965
1468, 11236
1469, 507
1470, 22546
1471, 11817
1472, 1088
1473, 23127
1474, 12398
1475, 1669
1476, 23708
1477, 12979
1478, 2250
1479, 24289
1480, 13560
1481, 2831
1482, 24870
1483, 14141
1484, 3412
1485, 25451
1486, 14722
1487, 3993
1488, 26032
1489, 15303
1490, 4574
1491, 26613
1492, 15884
1493, 5155
1494, 27194
1495, 16465
1496, 5736
1497, 27775
1498, 17046
1499, 6317
1500, 28356
1501, 17627
1502, 6898
1503, 28937
1504, 18208
1505, 7479
1506, 29518
1507, 18789
1508, 8060
1509, 30099
1510, 19370
1511, 8641
1512, 30680
1513, 19951
1514, 9222
1515, 31261
1516, 20532
1517, 9803
1518, 31842
1519, 21113
1520, 10384
1521, 32423
1522, 21694
1523, 10965
1524, 236
1525, 22275
1526, 11546
1527, 817
1528, 22856
1529, 12127
1530, 1398
1531, 23437
1532, 12708
1533, 1979
1534, 24018
1535, 13289
1536, 2560
1537, 24599
1538, 13870
1539, 3141
1540, 25180
1541, 14451
1542, 3722
1543, 25761
1544, 15032
1545, 4303
1546, 26342
1547, 15613
1548, 4884
1549, 26923
1550, 16194
1551, 5465
1552, 27504
1553, 16775
1554, 6046
1555, 28085
1556, 17356
1557, 6627
1558, 28666
1559, 17937
1560, 7208
1561, 29247
1562, 18518
1563, 7789
1564, 29828
1565, 19099
1566, 8370
1567, 30409
1568, 19680
1569, 8951
1570, 30990
1571, 20261
1572, 9532
1573, 31571
1574, 20842
1575, 10113
1576, 32152
1577, 21423
1578, 10694
1579, 32733
1580, 22004
1581, 11275
1582, 546
1583, 22585
1584, 11856
1585, 1127
1586, 23166
1587, 12437
1588, 1708
1589, 23747
1590, 13018
1591, 2289
1592, 24328
1593, 13599
1594, 2870
1595, 24909
1596, 14180
1597, 3451
1598, 25490
1599, 14761
1600, 4032
1601, 26071
1602, 15342
1603, 4613
1604, 26652
1605, 15923
1606, 5194
1607, 27233
1608, 16504
1609, 5775
1610, 27814
1611, 17085
1612, 6356
1613, 28395
1614, 17666
1615, 6937
1616, 28976
1617, 18247
1618, 7518
1619, 29557
1620, 18828
1621, 8099
1622, 30138
1623, 19409
1624, 8680
1625, 30719
1626, 19990
1627, 9261
1628, 31300
1629, 20571
1630, 9842
1631, 31881
1632, 21152
1633, 10423
1634, 32462
1635, 21733
1636, 11004
1637, 275
1638, 22314
1639, 11585
1640, 856
1641, 22895
1642, 12166
1643, 1437
1644, 23476
1645, 12747
1646, 2018
1647, 24057
1648, 13328
1649, 2599
1650, 24638
1651, 13909
1652, 3180
1653, 25219
1654, 14490
1655, 3761
1656, 25800
1657, 15071
1658, 4342
1659, 26381
1660, 15652
1661, 4923
1662, 26962
1663, 16233
1664, 5504
1665, 27543
1666, 16814
1667, 6085
1668, 28124
1669, 17395
1670, 6666
1671, 28705
1672, 17976
1673, 7247
1674, 29286
1675, 18557
1676, 7828
1677, 29867
1678, 19138
1679, 8409
1680, 30448
1681, 19719
1682, 8990
1683, 31029
1684, 20300
1685, 9571
1686, 31610
1687, 20881
1688, 10152
1689, 32191
1690, 21462
1691, 10733
1692, 4
1693, 22043
1694, 11314
1695, 585
1696, 22624
1697, 11895
1698, 1166
1699, 23205
1700, 12476
1701, 1747
1702, 23786
1703, 13057
1704, 2328
1705, 24367
1706, 13638
1707, 2909
1708, 24948
1709, 14219
1710, 3490
1711, 25529
1712, 14800
1713, 4071
1714, 26110
1715, 15381
1716, 4652
1717, 26691
1718, 15962
1719, 5233
1720, 27272
1721, 16543
1722, 5814
1723, 27853
1724, 17124
1725, 6395
1726, 28434
1727, 17705
1728, 6976
1729, 29015
1730, 18286
1731, 7557
1732, 29596
1733, 18867
1734, 8138
1735, 30177
1736, 19448
1737, 8719
1738, 30758
1739, 20029
1740, 9300
1741, 31339
1742, 20610
1743, 9881
1744, 31920
1745, 21191
1746, 10462
1747, 32501
1748, 21772
1749, 11043
1750, 314
1751, 22353
1752, 11624
1753, 895
1754, 22934
1755, 12205
1756, 1476
1757, 23515
1758, 12786
1759, 2057
1760, 24096
1761, 13367
1762, 2638
1763, 24677
1764, 13948
1765, 3219
1766, 25258
1767, 14529
1768, 3800
1769, 25839
1770, 15110
1771, 4381
1772, 26420
1773, 15691
1774, 4962
1775, 27001
1776, 16272
1777, 5543
1778, 27582
1779, 16853
1780, 6124
1781, 28163
1782, 17434
1783, 6705
1784, 28744
1785, 18015
1786, 7286
1787, 29325
1788, 18596
1789, 7867
1790, 29906
1791, 19177
1792, 8448
1793, 30487
1794, 19758
1795, 9029
1796, 31068
1797, 20339
1798, 9610
1799, 31649
1800, 20920
1801, 10191
1802, 32230
1803, 21501
1804, 10772
1805, 43
1806, 22082
1807, 11353
1808, 624
1809, 22663
1810, 11934
1811, 1205
1812, 23244
1813, 12515
1814, 1786
1815, 23825
1816, 13096
1817, 2367
1818, 24406
1819, 13677
1820, 2948
1821, 24987
1822, 14258
1823, 3529
1824, 25568
1825, 14839
1826, 4110
1827, 26149
1828, 15420
1829, 4691
1830, 26730
1831, 16001
1832, 5272
1833, 27311
1834, 16582
1835, 5853
1836, 27892
1837, 17163
1838, 6434
1839, 28473
1840, 17744
1841, 7015
1842, 29054
1843, 18325
1844, 7596
1845, 29635
1846, 18906
1847, 8177
1848, 30216
1849, 19487
1850, 8758
1851, 30797
1852, 20068
1853, 9339
1854, 31378
1855, 20649
1856, 9920
1857, 31959
1858, 21230
1859, 10501
1860, 32540
1861, 21811
1862, 11082
1863, 353
1864, 22392
1865, 11663
1866, 934
1867, 22973
1868, 12244
1869, 1515
1870, 23554
1871, 12825
1872, 2096
1873, 24135
1874, 13406
1875, 2677
1876, 24716
1877, 13987
1878, 3258
1879, 25297
1880, 14568
1881, 3839
1882, 25878
1883, 15149
1884, 4420
1885, 26459
1886, 15730
1887, 5001
1888, 27040
1889, 16311
1890, 5582
1891, 27621
1892, 16892
1893, 6163
1894, 28202
1895, 17473
1896, 6744
1897, 28783
1898, 18054
1899, 7325
1900, 29364
1901, 18635
1902, 7906
1903, 29945
1904, 19216
1905, 8487
1906, 30526
1907, 19797
1908, 9068
1909, 31107
1910, 20378
1911, 9649
1912, 31688
1913, 20959
1914, 10230
1915, 32269
1916, 21540
1917, 10811
1918, 82
1919, 22121
1920, 11392
1921, 663
1922, 22702
1923, 11973
1924, 1244
1925, 23283
1926, 12554
1927, 1825
1928, 23864
1929, 13135
1930, 2406
1931, 24445
1932, 13716
1933, 2987
1934, 25026
1935, 14297
1936, 3568
1937, 25607
1938, 14878
1939, 4149
1940, 26188
1941, 15459
1942, 4730
1943, 26769
1944, 16040
1945, 5311
1946, 27350
1947, 16621
1948, 5892
1949, 27931
1950, 17202
1951, 6473
1952, 28512
1953, 17783
1954, 7054
1955, 29093
1956, 18364
1957, 7635
1958, 29674
1959, 18945
1960, 8216
1961, 30255
1962, 19526
1963, 8797
1964, 30836
1965, 20107
1966, 9378
1967, 31417
1968, 20688
1969, 9959
1970, 31998
1971, 21269
1972, 10540
1973, 32579
1974, 21850
1975, 11121
1976, 392
1977, 22431
1978, 11702
1979, 973
1980, 23012
1981, 12283
1982, 1554
1983, 23593
1984, 12864
1985, 2135
1986, 24174
1987, 13445
1988, 2716
1989, 24755
1990, 14026
1991, 3297
1992, 25336
1993, 14607
1994, 3878
1995, 25917
1996, 15188
1997, 4459
1998, 26498
1999, 15769
2000, 5040
2001, 27079
2002, 16350
2003, 5621
2004, 27660
2005, 16931
2006, 6202
2007, 28241
2008, 17512
2009, 6783
2010, 28822
2011, 18093
2012, 7364
2013, 29403
2014, 18674
2015, 7945
2016, 29984
2017, 19255
2018, 8526
2019, 30565
2020, 19836
2021, 9107
2022, 31146
2023, 20417
2024, 9688
2025, 31727
2026, 20998
2027, 10269
2028, 32308
2029, 21579
2030, 10850
2031, 121
2032, 22160
2033, 11431
2034, 702
2035, 22741
2036, 12012
2037, 1283
2038, 23322
2039, 12593
2040, 1864
2041, 23903
2042, 13174
2043, 2445
2044, 24484
2045, 13755
2046, 3026
2047, 25065
2048, 14336
2049, 3607
2050, 25646
2051, 14917
2052, 4188
2053, 26227
2054, 15498
2055, 4769
2056, 26808
2057, 16079
2058, 5350
2059, 27389
2060, 16660
2061, 5931
2062, 27970
2063, 17241
2064, 6512
2065, 28551
2066, 17822
2067, 7093
2068, 29132
2069, 18403
2070, 7674
2071, 29713
2072, 18984
2073, 8255
2074, 30294
2075, 19565
2076, 8836
2077, 30875
2078, 20146
2079, 9417
2080, 31456
2081, 20727
2082, 9998
2083, 32037
2084, 21308
2085, 10579
2086, 32618
2087, 21889
2088, 11160
2089, 431
2090, 22470
2091, 11741
2092, 1012
2093, 23051
2094, 12322
2095, 1593
2096, 23632
2097, 12903
2098, 2174
2099, 24213
2100, 13484
2101, 2755
2102, 24794
2103, 14065
2104, 3336
2105, 25375
2106, 14646
2107, 3917
2108, 25956
2109, 15227
2110, 4498
2111, 26537
2112, 15808
2113, 5079
2114, 27118
2115, 16389
2116, 5660
2117, 27699
2118, 16970
2119, 6241
2120, 28280
2121, 17551
2122, 6822
2123, 28861
2124, 18132
2125, 7403
2126, 29442
2127, 18713
2128, 7984
2129, 30023
2130, 19294
2131, 8565
2132, 30604
2133, 19875
2134, 9146
2135, 31185
2136, 20456
2137, 9727
2138, 31766
2139, 21037
2140, 10308
2141, 32347
2142, 21618
2143, 10889
2144, 160
2145, 22199
2146, 11470
2147, 741
2148, 22780
2149, 12051
2150, 1322
2151, 23361
2152, 12632
